Student_ID,Gender,Ethnicity,Scholarship,Weekly_Attendance,Weekly_Logins,Assignments,Quizzes,Programming_Projects,Label
S074,Male,White,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[7, 8, 7, 6, 7, 5, 5, 9, 6, 7, 7, 8, 9, 5, 10, 8]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['A', 'B', 'A', 'B', 'A', 'B', 'B', 'B', 'B', 'A', 'A', 'A', 'A', 'B', 'A', 'B']","['B', 'B', 'B', 'A']",Normal
S075,Female,Asian,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[5, 9, 5, 6, 5, 7, 7, 6, 10, 8, 10, 5, 6, 5, 6, 5]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'A', 'A', 'B', 'B', 'A', 'A', 'A', 'B', 'B', 'A', 'A', 'A', 'B', 'A', 'A']","['B', 'B', 'B', 'B']",Normal
S076,Male,Asian,Yes,"[2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2]","[6, 6, 6, 5, 5, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}]","['B', 'A', 'C', 'A', 'C', 'B', 'B', 'C', 'B', 'B', 'C', 'C', 'A', 'A', 'C', 'A']","['B', 'B', 'B', 'B']",Drift
S077,Female,Asian,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[10, 6, 5, 9, 7, 9, 6, 7, 10, 5, 10, 9, 8, 6, 9, 10]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['A', 'A', 'A', 'B', 'B', 'B', 'A', 'B', 'A', 'A', 'A', 'A', 'B', 'A', 'B', 'A']","['B', 'B', 'B', 'A']",Normal
S078,Non-binary,Hispanic,Yes,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2]","[6, 6, 6, 6, 6, 5, 5, 5, 4, 4, 4, 4, 3, 3, 3, 2]","[{'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'A', 'C', 'B', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'B', 'B', 'A', 'A']","['B', 'B', 'A', 'A']",Drift
S079,Female,Hispanic,Yes,"[2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2]","[6, 6, 6, 6, 6, 5, 5, 4, 4, 4, 3, 3, 2, 2, 2, 2]","[{'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}]","['A', 'A', 'B', 'C', 'A', 'B', 'B', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'A', 'A']","['A', 'B', 'B', 'B']",Drift
S080,Non-binary,Other,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[5, 10, 8, 8, 7, 7, 6, 7, 7, 9, 10, 5, 7, 6, 7, 9]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['A', 'B', 'B', 'B', 'A', 'B', 'A', 'A', 'A', 'B', 'B', 'A', 'A', 'B', 'A', 'B']","['A', 'A', 'B', 'A']",Normal
S081,Non-binary,Other,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[5, 8, 10, 5, 5, 8, 10, 7, 10, 10, 7, 5, 5, 7, 10, 8]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['A', 'A', 'B', 'B', 'B', 'B', 'A', 'B', 'A', 'B', 'B', 'A', 'B', 'A', 'A', 'B']","['B', 'A', 'A', 'B']",Normal
S082,Non-binary,Other,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[8, 6, 9, 6, 8, 7, 9, 7, 8, 9, 6, 6, 10, 6, 9, 9]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['B', 'B', 'B', 'B', 'A', 'A', 'A', 'A', 'A', 'A', 'B', 'A', 'A', 'A', 'A', 'B']","['A', 'B', 'A', 'B']",Normal
S083,Non-binary,Hispanic,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[8, 8, 8, 6, 6, 6, 6, 5, 8, 5, 7, 8, 6, 10, 10, 6]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'B', 'A', 'A', 'B', 'A', 'B', 'A', 'A', 'B', 'B', 'B', 'B', 'B', 'B', 'A']","['B', 'B', 'A', 'A']",Normal
S084,Female,White,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[10, 9, 5, 6, 9, 10, 9, 6, 8, 8, 7, 8, 5, 6, 8, 9]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['A', 'A', 'B', 'A', 'A', 'A', 'A', 'A', 'B', 'B', 'B', 'B', 'B', 'A', 'A', 'A']","['A', 'A', 'B', 'A']",Normal
S085,Female,White,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[9, 5, 9, 8, 6, 6, 9, 10, 8, 8, 8, 8, 5, 9, 9, 5]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'A', 'A', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'B', 'B', 'B', 'A', 'B', 'A']","['B', 'B', 'A', 'A']",Normal
S086,Non-binary,Hispanic,No,"[2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2]","[6, 6, 5, 5, 5, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2]","[{'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}]","['B', 'A', 'C', 'A', 'B', 'A', 'C', 'B', 'C', 'B', 'B', 'B', 'C', 'A', 'C', 'B']","['B', 'A', 'A', 'B']",Drift
S087,Female,Asian,Yes,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 1]","[{'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'D'}]","['E', 'E', 'F', 'E', 'E', 'F', 'D', 'E', 'D', 'D', 'E', 'D', 'D', 'F', 'F', 'F']","['D', 'D', 'F', 'E']",Crisis
S088,Non-binary,Hispanic,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[6, 10, 7, 9, 6, 6, 5, 7, 9, 7, 9, 8, 5, 6, 5, 8]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['A', 'B', 'A', 'B', 'B', 'B', 'B', 'A', 'A', 'A', 'B', 'B', 'B', 'A', 'B', 'B']","['B', 'B', 'A', 'A']",Normal
S089,Female,Asian,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[8, 8, 6, 7, 7, 9, 9, 6, 9, 5, 8, 10, 5, 7, 9, 10]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['A', 'A', 'A', 'B', 'A', 'B', 'B', 'A', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'B']","['B', 'A', 'A', 'A']",Normal
S090,Male,Other,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[6, 10, 6, 8, 9, 7, 8, 9, 9, 8, 6, 6, 10, 7, 7, 9]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['A', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'A', 'A', 'B', 'A', 'A', 'B', 'B', 'B']","['A', 'B', 'A', 'A']",Normal
S091,Male,Asian,Yes,"[1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1]","[6, 6, 6, 6, 6, 6, 5, 5, 5, 4, 4, 3, 3, 2, 2, 2]","[{'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}]","['A', 'B', 'C', 'A', 'B', 'B', 'C', 'B', 'C', 'C', 'B', 'B', 'B', 'B', 'B', 'A']","['A', 'B', 'B', 'A']",Drift
S092,Non-binary,White,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[9, 5, 10, 7, 10, 9, 5, 7, 8, 5, 6, 9, 5, 7, 7, 6]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['A', 'A', 'A', 'B', 'B', 'B', 'A', 'B', 'A', 'A', 'B', 'A', 'B', 'A', 'A', 'A']","['B', 'B', 'B', 'B']",Normal
S093,Female,Other,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[8, 10, 10, 8, 8, 7, 6, 9, 8, 5, 7, 8, 8, 10, 7, 9]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'A', 'A', 'A', 'A', 'B', 'A', 'A', 'B', 'B', 'A', 'B', 'B', 'A', 'A', 'A']","['A', 'A', 'A', 'A']",Normal
S094,Non-binary,Asian,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[9, 6, 8, 10, 10, 9, 6, 5, 10, 6, 7, 7, 8, 10, 5, 10]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'A', 'B', 'A', 'B', 'A', 'B', 'A', 'A', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'B', 'B']",Normal
S095,Male,White,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[10, 10, 5, 5, 10, 8, 7, 6, 10, 7, 8, 9, 5, 9, 10, 8]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['B', 'A', 'B', 'B', 'A', 'A', 'A', 'B', 'A', 'B', 'B', 'A', 'B', 'B', 'A', 'B']","['A', 'A', 'A', 'A']",Normal
